time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-03 15:20:58.650162,responsible,down,backspace,[' '],re
2020-06-03 15:20:58.724230,responsible,up,backspace,[' '],re
2020-06-03 15:20:58.770271,responsible,down,s,[' '],res
2020-06-03 15:20:58.843844,responsible,up,s,[' '],res
2020-06-03 15:20:58.852853,responsible,down,p,[' '],resp
2020-06-03 15:20:58.944935,responsible,up,p,[' '],resp
2020-06-03 15:20:59.555501,responsible,down,o,[' '],respo
2020-06-03 15:20:59.627597,responsible,up,o,[' '],respo
2020-06-03 15:20:59.891837,responsible,down,n,[' '],respon
2020-06-03 15:20:59.945886,responsible,up,n,[' '],respon
2020-06-03 15:21:00.109551,responsible,down,s,[' '],respons
2020-06-03 15:21:00.174611,responsible,up,s,[' '],respons
2020-06-03 15:21:00.308732,responsible,down,i,[' '],responsi
2020-06-03 15:21:00.373792,responsible,up,i,[' '],responsi
2020-06-03 15:21:00.471881,responsible,down,b,[' '],responsib
2020-06-03 15:21:00.543946,responsible,up,b,[' '],responsib
2020-06-03 15:21:00.940812,responsible,down,l,[' '],responsibl
2020-06-03 15:21:00.986854,responsible,down,e,[' '],responsible
2020-06-03 15:21:01.014879,responsible,up,l,[' '],responsible
2020-06-03 15:21:01.033897,responsible,up,e,[' '],responsible
2020-06-03 15:21:01.053915,responsible,down, ,[' '],responsible
2020-06-03 15:21:01.291131,vary,down,v,[' '],v
2020-06-03 15:21:01.356190,vary,up,v,[' '],v
2020-06-03 15:21:01.475298,vary,down,a,[' '],va
2020-06-03 15:21:01.530348,vary,down,r,[' '],var
2020-06-03 15:21:01.594407,vary,up,a,[' '],var
2020-06-03 15:21:01.613424,vary,up,r,[' '],var
2020-06-03 15:21:01.697024,vary,down,y,[' '],vary
2020-06-03 15:21:01.790109,vary,down, ,[' '],vary
2020-06-03 15:21:01.846160,vary,up,y,[' '],vary
2020-06-03 15:21:02.768517,bake,down,b,[' '],b
2020-06-03 15:21:02.848616,bake,up,b,[' '],b
2020-06-03 15:21:02.908671,bake,down,a,[' '],ba
2020-06-03 15:21:02.977734,bake,up,a,[' '],ba
2020-06-03 15:21:03.005759,bake,down,k,[' '],bak
2020-06-03 15:21:03.090837,bake,up,k,[' '],bak
2020-06-03 15:21:03.118862,bake,down,e,[' '],bake
2020-06-03 15:21:03.194932,bake,up,e,[' '],bake
2020-06-03 15:21:03.203939,bake,down, ,[' '],bake
