2020-05-22 18:42:49.697639,dress,d,True
2020-05-22 18:42:49.902836,dress,r,True
2020-05-22 18:42:49.956142,dress,e,True
2020-05-22 18:42:50.105019,dress,s,True
2020-05-22 18:42:50.253154,dress,s,True
2020-05-22 18:42:50.401289,dress,space,correct
2020-05-22 18:42:50.766246,exceed,e,True
2020-05-22 18:42:51.035370,exceed,x,True
2020-05-22 18:42:51.343661,exceed,c,True
2020-05-22 18:42:51.542408,exceed,e,True
2020-05-22 18:42:51.700552,exceed,e,True
2020-05-22 18:42:51.857708,exceed,s,False
2020-05-22 18:42:52.014851,exceed,space,incorrect
2020-05-22 18:42:52.679990,dare,s,False
2020-05-22 18:42:52.936769,dare,a,False
2020-05-22 18:42:53.205014,dare,backspace,False
2020-05-22 18:42:53.310109,dare,backspace,True
2020-05-22 18:42:53.466252,dare,d,True
2020-05-22 18:42:53.517299,dare,a,True
2020-05-22 18:42:53.676948,dare,r,True
2020-05-22 18:42:53.728500,dare,e,True
2020-05-22 18:42:54.320049,dare,space,correct
