time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-04 20:02:12.716795,began,up,backspace,[' '],beg
2020-06-04 20:02:12.795867,began,down,a,[' '],bega
2020-06-04 20:02:12.841909,began,up,a,[' '],bega
2020-06-04 20:02:12.886950,began,down,n,[' '],began
2020-06-04 20:02:12.945003,began,down, ,[' '],began
2020-06-04 20:02:13.002055,began,up,n,[' '],began
2020-06-04 20:02:13.264293,try,down,t,[' '],t
2020-06-04 20:02:13.310336,try,down,r,[' '],tr
2020-06-04 20:02:13.344367,try,up,t,[' '],tr
2020-06-04 20:02:13.367388,try,up,r,[' '],tr
2020-06-04 20:02:13.514521,try,down,y,[' '],try
2020-06-04 20:02:13.571573,try,down, ,[' '],try
2020-06-04 20:02:13.617615,try,up,y,[' '],try
2020-06-04 20:02:14.314249,still,down,s,[' '],s
2020-06-04 20:02:14.373302,still,down,t,[' '],st
2020-06-04 20:02:14.431355,still,up,s,[' '],st
2020-06-04 20:02:14.454376,still,up,t,[' '],st
2020-06-04 20:02:14.523439,still,down,i,[' '],sti
2020-06-04 20:02:14.605514,still,up,i,[' '],sti
2020-06-04 20:02:14.767661,still,down,l,[' '],stil
2020-06-04 20:02:14.802693,still,up,l,[' '],stil
2020-06-04 20:02:14.876760,still,down,l,[' '],still
2020-06-04 20:02:14.976851,still,up,l,[' '],still
2020-06-04 20:02:15.011883,still,down, ,[' '],still
2020-06-04 20:02:15.152514,far,down,f,[' '],f
2020-06-04 20:02:15.211567,far,up,f,[' '],f
2020-06-04 20:02:15.293642,far,down,a,[' '],fa
2020-06-04 20:02:15.340685,far,down,r,[' '],far
2020-06-04 20:02:15.387727,far,up,a,[' '],far
2020-06-04 20:02:15.422811,far,up,r,[' '],far
2020-06-04 20:02:15.469802,far,down, ,[' '],far
2020-06-04 20:02:15.697009,paper,down,p,[' '],p
2020-06-04 20:02:15.744052,paper,up,p,[' '],p
2020-06-04 20:02:15.745052,paper,down,a,[' '],pa
2020-06-04 20:02:15.806108,paper,up,a,[' '],pa
2020-06-04 20:02:15.854152,paper,down,p,[' '],pap
2020-06-04 20:02:15.938228,paper,up,p,[' '],pap
2020-06-04 20:02:15.950240,paper,down,e,[' '],pape
2020-06-04 20:02:15.974261,paper,down,r,[' '],paper
2020-06-04 20:02:16.021303,paper,up,e,[' '],paper
2020-06-04 20:02:16.081358,paper,up,r,[' '],paper
2020-06-04 20:02:16.142414,paper,down, ,[' '],paper
2020-06-04 20:02:16.568802,water,down,w,[' '],w
2020-06-04 20:02:16.641868,water,down,a,[' '],wa
2020-06-04 20:02:16.690913,water,up,w,[' '],wa
2020-06-04 20:02:16.763979,water,up,a,[' '],wa
2020-06-04 20:02:16.839048,water,down,t,[' '],wat
2020-06-04 20:02:16.912311,water,up,t,[' '],wat
2020-06-04 20:02:17.008716,water,down,e,[' '],wate
2020-06-04 20:02:17.069772,water,down,r,[' '],water
2020-06-04 20:02:17.094794,water,up,e,[' '],water
2020-06-04 20:02:17.148844,water,up,r,[' '],water
2020-06-04 20:02:17.226915,water,down, ,[' '],water
2020-06-04 20:02:17.392065,hear,down,h,[' '],h
2020-06-04 20:02:17.454121,hear,down,e,[' '],he
2020-06-04 20:02:17.491155,hear,up,h,[' '],he
2020-06-04 20:02:17.491155,hear,down,a,[' '],hea
2020-06-04 20:02:17.541200,hear,up,e,[' '],hea
2020-06-04 20:02:17.602256,hear,up,a,[' '],hea
2020-06-04 20:02:17.763403,hear,down,r,[' '],hear
2020-06-04 20:02:17.874503,hear,up,r,[' '],hear
2020-06-04 20:02:18.146751,hear,down, ,[' '],hear
2020-06-04 20:02:18.371956,way,down,w,[' '],w
2020-06-04 20:02:18.436016,way,down,a,[' '],wa
2020-06-04 20:02:18.500072,way,up,w,[' '],wa
2020-06-04 20:02:18.550118,way,up,a,[' '],wa
2020-06-04 20:02:18.663221,way,down,y,[' '],way
2020-06-04 20:02:18.714268,way,down, ,[' '],way
2020-06-04 20:02:18.765314,way,up,y,[' '],way
2020-06-04 20:02:18.982554,even,down,e,[' '],e
2020-06-04 20:02:19.033558,even,up,e,[' '],e
2020-06-04 20:02:19.187698,even,down,v,[' '],ev
2020-06-04 20:02:19.264768,even,down,e,[' '],eve
2020-06-04 20:02:19.303804,even,up,v,[' '],eve
2020-06-04 20:02:19.367862,even,up,e,[' '],eve
2020-06-04 20:02:19.904350,even,down,n,[' '],even
2020-06-04 20:02:19.971411,even,down, ,[' '],even
2020-06-04 20:02:20.038472,even,up,n,[' '],even
2020-06-04 20:02:20.254669,how,down,h,[' '],h
2020-06-04 20:02:20.347753,how,up,h,[' '],h
2020-06-04 20:02:20.413814,how,down,o,[' '],ho
2020-06-04 20:02:20.481875,how,down,w,[' '],how
2020-06-04 20:02:20.481875,how,up,o,[' '],how
2020-06-04 20:02:20.536926,how,up,w,[' '],how
2020-06-04 20:02:20.603986,how,down, ,[' '],how
2020-06-04 20:02:21.047390,group,down,g,[' '],g
2020-06-04 20:02:21.074415,group,down,r,[' '],gr
2020-06-04 20:02:21.101439,group,down,o,[' '],gro
2020-06-04 20:02:21.101439,group,up,g,[' '],gro
2020-06-04 20:02:21.143477,group,up,r,[' '],gro
2020-06-04 20:02:21.157490,group,down,u,[' '],grou
2020-06-04 20:02:21.171502,group,up,o,[' '],grou
2020-06-04 20:02:21.226552,group,up,u,[' '],grou
2020-06-04 20:02:21.295615,group,down,p,[' '],group
2020-06-04 20:02:21.379692,group,down, ,[' '],group
2020-06-04 20:02:21.407717,group,up,p,[' '],group
2020-06-04 20:02:21.656944,each,down,e,[' '],e
2020-06-04 20:02:21.752031,each,down,a,[' '],ea
2020-06-04 20:02:21.779055,each,up,e,[' '],ea
2020-06-04 20:02:21.848118,each,up,a,[' '],ea
2020-06-04 20:02:21.943205,each,down,c,[' '],eac
2020-06-04 20:02:21.943205,each,down,v,[' '],eacv
2020-06-04 20:02:21.997254,each,up,c,[' '],eacv
2020-06-04 20:02:21.997254,each,up,v,[' '],eacv
2020-06-04 20:02:22.025280,each,down,h,[' '],eacvh
2020-06-04 20:02:22.093342,each,down, ,[' '],eacvh
2020-06-04 20:02:22.148392,each,up,h,[' '],eacvh
2020-06-04 20:02:22.813997,of,down,o,[' '],o
2020-06-04 20:02:22.841021,of,down,f,[' '],of
2020-06-04 20:02:22.897072,of,up,o,[' '],of
2020-06-04 20:02:22.911085,of,up,f,[' '],of
2020-06-04 20:02:22.953123,of,down, ,[' '],of
2020-06-04 20:02:23.163314,little,down,l,[' '],l
2020-06-04 20:02:23.234380,little,up,l,[' '],l
2020-06-04 20:02:23.332727,little,down,i,[' '],li
2020-06-04 20:02:23.417546,little,up,i,[' '],li
2020-06-04 20:02:23.417546,little,down,t,[' '],lit
2020-06-04 20:02:23.460585,little,up,t,[' '],lit
2020-06-04 20:02:23.573688,little,down,t,[' '],litt
2020-06-04 20:02:23.616729,little,up,t,[' '],litt
2020-06-04 20:02:23.672778,little,down,l,[' '],littl
2020-06-04 20:02:23.771868,little,up,l,[' '],littl
2020-06-04 20:02:23.771868,little,down,e,[' '],little
2020-06-04 20:02:23.828920,little,up,e,[' '],little
2020-06-04 20:02:23.898983,little,down, ,[' '],little
2020-06-04 20:02:24.113179,high,down,h,[' '],h
2020-06-04 20:02:24.214270,high,up,h,[' '],h
2020-06-04 20:02:24.515544,high,down,i,[' '],hi
2020-06-04 20:02:24.572597,high,up,i,[' '],hi
2020-06-04 20:02:24.587610,high,down,g,[' '],hig
2020-06-04 20:02:24.644662,high,up,g,[' '],hig
2020-06-04 20:02:24.658675,high,down,h,[' '],high
2020-06-04 20:02:24.716728,high,down, ,[' '],high
2020-06-04 20:02:24.774780,high,up,h,[' '],high
2020-06-04 20:02:24.890886,his,down,h,[' '],h
2020-06-04 20:02:24.992979,his,up,h,[' '],h
2020-06-04 20:02:24.992979,his,down,i,[' '],hi
2020-06-04 20:02:25.095577,his,up,i,[' '],hi
2020-06-04 20:02:25.095577,his,down,s,[' '],his
2020-06-04 20:02:25.156632,his,up,s,[' '],his
2020-06-04 20:02:25.216686,his,down, ,[' '],his
2020-06-04 20:02:25.406859,been,down,b,[' '],b
2020-06-04 20:02:25.466914,been,down,e,[' '],be
2020-06-04 20:02:25.480927,been,up,b,[' '],be
2020-06-04 20:02:25.525968,been,up,e,[' '],be
2020-06-04 20:02:25.630062,been,down,e,[' '],bee
2020-06-04 20:02:25.704130,been,up,e,[' '],bee
2020-06-04 20:02:25.719144,been,down,n,[' '],been
2020-06-04 20:02:25.793211,been,down, ,[' '],been
2020-06-04 20:02:25.852265,been,up,n,[' '],been
2020-06-04 20:02:26.018416,picture,down,p,[' '],p
2020-06-04 20:02:26.093484,picture,up,p,[' '],p
2020-06-04 20:02:26.198579,picture,down,i,[' '],pi
2020-06-04 20:02:26.304676,picture,up,i,[' '],pi
2020-06-04 20:02:26.304676,picture,down,c,[' '],pic
2020-06-04 20:02:26.364731,picture,up,c,[' '],pic
2020-06-04 20:02:26.483839,picture,down,t,[' '],pict
2020-06-04 20:02:26.558907,picture,up,t,[' '],pict
2020-06-04 20:02:26.588934,picture,down,u,[' '],pictu
2020-06-04 20:02:26.680017,picture,down,r,[' '],pictur
2020-06-04 20:02:26.695031,picture,up,u,[' '],pictur
2020-06-04 20:02:26.725058,picture,down,e,[' '],picture
2020-06-04 20:02:26.755086,picture,up,r,[' '],picture
2020-06-04 20:02:26.815657,picture,up,e,[' '],picture
2020-06-04 20:02:26.831671,picture,down, ,[' '],picture
2020-06-04 20:02:27.041862,example,down,e,[' '],e
2020-06-04 20:02:27.088905,example,up,e,[' '],e
2020-06-04 20:02:27.252054,example,down,x,[' '],ex
2020-06-04 20:02:27.297094,example,up,x,[' '],ex
2020-06-04 20:02:27.404192,example,down,a,[' '],exa
2020-06-04 20:02:27.450234,example,down,m,[' '],exam
2020-06-04 20:02:27.480261,example,up,a,[' '],exam
2020-06-04 20:02:27.541317,example,up,m,[' '],exam
2020-06-04 20:02:27.663428,example,down,p,[' '],examp
2020-06-04 20:02:27.723482,example,down,l,[' '],exampl
2020-06-04 20:02:27.769524,example,up,p,[' '],exampl
2020-06-04 20:02:27.799551,example,down,e,[' '],example
2020-06-04 20:02:27.845593,example,up,l,[' '],example
2020-06-04 20:02:27.875621,example,up,e,[' '],example
2020-06-04 20:02:27.951690,example,down, ,[' '],example
2020-06-04 20:02:28.227941,there,down,t,[' '],t
2020-06-04 20:02:28.273983,there,up,t,[' '],t
2020-06-04 20:02:28.320025,there,down,h,[' '],th
2020-06-04 20:02:28.382081,there,down,e,[' '],the
2020-06-04 20:02:28.397095,there,up,h,[' '],the
2020-06-04 20:02:28.443137,there,down,r,[' '],ther
2020-06-04 20:02:28.474165,there,up,e,[' '],ther
2020-06-04 20:02:28.551235,there,up,r,[' '],ther
2020-06-04 20:02:28.551235,there,down,e,[' '],there
2020-06-04 20:02:28.630307,there,up,e,[' '],there
2020-06-04 20:02:28.696367,there,down, ,[' '],there
2020-06-04 20:02:28.854511,often,down,o,[' '],o
2020-06-04 20:02:28.917568,often,up,o,[' '],o
2020-06-04 20:02:28.917568,often,down,t,[' '],ot
2020-06-04 20:02:28.984630,often,up,t,[' '],ot
2020-06-04 20:02:29.079716,often,down,h,[' '],oth
2020-06-04 20:02:29.157786,often,up,h,[' '],oth
2020-06-04 20:02:29.401008,often,down,backspace,[' '],ot
2020-06-04 20:02:29.468069,often,up,backspace,[' '],ot
2020-06-04 20:02:29.533129,often,down,backspace,[' '],o
2020-06-04 20:02:29.618206,often,up,backspace,[' '],o
2020-06-04 20:02:29.888452,often,down,f,[' '],of
2020-06-04 20:02:29.919480,often,up,f,[' '],of
2020-06-04 20:02:30.240772,often,down,t,[' '],oft
2020-06-04 20:02:30.286813,often,up,t,[' '],oft
2020-06-04 20:02:30.427942,often,down,e,[' '],ofte
2020-06-04 20:02:30.474985,often,up,e,[' '],ofte
2020-06-04 20:02:30.521027,often,down,n,[' '],often
2020-06-04 20:02:30.584084,often,down, ,[' '],often
2020-06-04 20:02:30.646141,often,up,n,[' '],often
2020-06-04 20:02:30.821300,large,down,l,[' '],l
2020-06-04 20:02:30.884358,large,down,a,[' '],la
2020-06-04 20:02:30.900372,large,up,l,[' '],la
2020-06-04 20:02:30.979444,large,down,r,[' '],lar
2020-06-04 20:02:31.011473,large,up,a,[' '],lar
2020-06-04 20:02:31.027487,large,up,r,[' '],lar
2020-06-04 20:02:31.156605,large,down,g,[' '],larg
2020-06-04 20:02:31.189635,large,down,e,[' '],large
2020-06-04 20:02:31.222665,large,up,g,[' '],large
2020-06-04 20:02:31.286723,large,up,e,[' '],large
2020-06-04 20:02:31.382810,large,down, ,[' '],large
2020-06-04 20:02:31.574985,hand,down,h,[' '],h
2020-06-04 20:02:31.624030,hand,down,a,[' '],ha
2020-06-04 20:02:31.658061,hand,up,h,[' '],ha
2020-06-04 20:02:31.690090,hand,up,a,[' '],ha
2020-06-04 20:02:31.787178,hand,down,d,[' '],had
2020-06-04 20:02:31.804194,hand,down,n,[' '],hadn
2020-06-04 20:02:31.804194,hand,up,d,[' '],hadn
2020-06-04 20:02:31.900282,hand,up,n,[' '],hadn
2020-06-04 20:02:32.077442,hand,down, ,[' '],hadn
2020-06-04 20:02:32.904195,open,down,o,[' '],o
2020-06-04 20:02:32.921210,open,down,p,[' '],op
2020-06-04 20:02:32.986269,open,down,e,[' '],ope
2020-06-04 20:02:33.003285,open,up,o,[' '],ope
2020-06-04 20:02:33.035314,open,up,p,[' '],ope
2020-06-04 20:02:33.052329,open,up,e,[' '],ope
2020-06-04 20:02:33.135405,open,down,n,[' '],open
2020-06-04 20:02:33.201465,open,down, ,[' '],open
2020-06-04 20:02:33.254513,open,up,n,[' '],open
2020-06-04 20:02:33.372621,sea,down,s,[' '],s
2020-06-04 20:02:33.455696,sea,up,s,[' '],s
2020-06-04 20:02:33.554786,sea,down,e,[' '],se
2020-06-04 20:02:33.571802,sea,down,a,[' '],sea
2020-06-04 20:02:33.638863,sea,up,e,[' '],sea
2020-06-04 20:02:33.671893,sea,up,a,[' '],sea
2020-06-04 20:02:33.788999,sea,down, ,[' '],sea
2020-06-04 20:02:34.024213,being,down,b,[' '],b
2020-06-04 20:02:34.091274,being,down,e,[' '],be
2020-06-04 20:02:34.108290,being,up,b,[' '],be
2020-06-04 20:02:34.158335,being,up,e,[' '],be
2020-06-04 20:02:34.226397,being,down,i,[' '],bei
2020-06-04 20:02:34.276443,being,down,n,[' '],bein
2020-06-04 20:02:34.316479,being,up,i,[' '],bein
2020-06-04 20:02:34.356515,being,down,g,[' '],being
2020-06-04 20:02:34.396552,being,up,n,[' '],being
2020-06-04 20:02:34.413567,being,up,g,[' '],being
2020-06-04 20:02:34.464614,being,down, ,[' '],being
2020-06-04 20:02:34.788909,before,down,f,[' '],f
2020-06-04 20:02:34.856971,before,up,f,[' '],f
2020-06-04 20:02:35.221806,before,down,backspace,[' '],
2020-06-04 20:02:35.289868,before,up,backspace,[' '],
2020-06-04 20:02:35.461024,before,down,v,[' '],v
2020-06-04 20:02:35.478039,before,down,b,[' '],vb
2020-06-04 20:02:35.495055,before,up,v,[' '],vb
2020-06-04 20:02:35.512070,before,down,e,[' '],vbe
2020-06-04 20:02:35.512070,before,up,b,[' '],vbe
2020-06-04 20:02:35.564117,before,up,e,[' '],vbe
2020-06-04 20:02:35.940459,before,down,backspace,[' '],vb
2020-06-04 20:02:35.991506,before,up,backspace,[' '],vb
2020-06-04 20:02:36.077584,before,down,backspace,[' '],v
2020-06-04 20:02:36.145646,before,up,backspace,[' '],v
2020-06-04 20:02:36.214709,before,down,backspace,[' '],
2020-06-04 20:02:36.282771,before,up,backspace,[' '],
2020-06-04 20:02:36.350833,before,down,backspace,[' '],
2020-06-04 20:02:36.434909,before,up,backspace,[' '],
2020-06-04 20:02:36.639095,before,down,b,[' '],b
2020-06-04 20:02:36.726678,before,up,b,[' '],b
2020-06-04 20:02:36.858798,before,down,e,[' '],be
2020-06-04 20:02:36.917852,before,up,e,[' '],be
2020-06-04 20:02:37.058980,before,down,f,[' '],bef
2020-06-04 20:02:37.129044,before,up,f,[' '],bef
2020-06-04 20:02:37.249153,before,down,o,[' '],befo
2020-06-04 20:02:37.300199,before,up,o,[' '],befo
2020-06-04 20:02:37.317215,before,down,r,[' '],befor
2020-06-04 20:02:37.352247,before,down,e,[' '],before
2020-06-04 20:02:37.386278,before,up,r,[' '],before
2020-06-04 20:02:37.437324,before,up,e,[' '],before
2020-06-04 20:02:37.454340,before,down, ,[' '],before
2020-06-04 20:02:37.595468,second,down,s,[' '],s
2020-06-04 20:02:37.646515,second,up,s,[' '],s
2020-06-04 20:02:37.733594,second,down,e,[' '],se
2020-06-04 20:02:37.787643,second,up,e,[' '],se
2020-06-04 20:02:37.942784,second,down,c,[' '],sec
2020-06-04 20:02:38.011847,second,up,c,[' '],sec
2020-06-04 20:02:38.148972,second,down,o,[' '],seco
2020-06-04 20:02:38.202020,second,down,n,[' '],secon
2020-06-04 20:02:38.237051,second,down,d,[' '],second
2020-06-04 20:02:38.272084,second,up,o,[' '],second
2020-06-04 20:02:38.289099,second,up,d,[' '],second
2020-06-04 20:02:38.323130,second,up,n,[' '],second
2020-06-04 20:02:38.358162,second,down, ,[' '],second
2020-06-04 20:02:38.540328,sea,down,s,[' '],s
2020-06-04 20:02:38.575360,sea,up,s,[' '],s
2020-06-04 20:02:38.838599,sea,down,e,[' '],se
2020-06-04 20:02:38.943694,sea,down,a,[' '],sea
2020-06-04 20:02:39.014759,sea,up,e,[' '],sea
2020-06-04 20:02:39.085824,sea,up,a,[' '],sea
2020-06-04 20:02:39.138872,sea,down, ,[' '],sea
2020-06-04 20:02:39.507207,something,down,s,[' '],s
2020-06-04 20:02:39.581274,something,up,s,[' '],s
2020-06-04 20:02:39.581274,something,down,o,[' '],so
2020-06-04 20:02:39.655342,something,down,m,[' '],som
2020-06-04 20:02:39.692376,something,up,o,[' '],som
2020-06-04 20:02:39.710392,something,down,e,[' '],some
2020-06-04 20:02:39.747426,something,up,e,[' '],some
2020-06-04 20:02:39.766443,something,up,m,[' '],some
2020-06-04 20:02:39.839510,something,down,t,[' '],somet
2020-06-04 20:02:39.912576,something,up,t,[' '],somet
2020-06-04 20:02:39.931593,something,down,h,[' '],someth
2020-06-04 20:02:40.005660,something,up,h,[' '],someth
2020-06-04 20:02:40.042694,something,down,i,[' '],somethi
2020-06-04 20:02:40.115761,something,down,n,[' '],somethin
2020-06-04 20:02:40.134778,something,down,g,[' '],something
2020-06-04 20:02:40.171812,something,up,i,[' '],something
2020-06-04 20:02:40.207845,something,up,g,[' '],something
2020-06-04 20:02:40.225861,something,down, ,[' '],something
2020-06-04 20:02:40.225861,something,up,n,[' '],something
2020-06-04 20:02:40.370993,then,down,t,[' '],t
2020-06-04 20:02:40.407026,then,down,h,[' '],th
2020-06-04 20:02:40.444060,then,up,t,[' '],th
2020-06-04 20:02:40.498109,then,up,h,[' '],th
2020-06-04 20:02:40.535142,then,down,e,[' '],the
2020-06-04 20:02:40.646243,then,up,e,[' '],the
2020-06-04 20:02:40.664259,then,down,m,[' '],them
2020-06-04 20:02:40.737326,then,down, ,[' '],them
2020-06-04 20:02:40.794378,then,up,m,[' '],them
2020-06-04 20:02:41.706207,enough,down,e,[' '],e
2020-06-04 20:02:41.764260,enough,up,e,[' '],e
2020-06-04 20:02:41.819310,enough,down,n,[' '],en
2020-06-04 20:02:41.856344,enough,up,n,[' '],en
2020-06-04 20:02:41.949429,enough,down,o,[' '],eno
2020-06-04 20:02:42.004479,enough,down,u,[' '],enou
2020-06-04 20:02:42.023496,enough,up,o,[' '],enou
2020-06-04 20:02:42.078546,enough,up,u,[' '],enou
2020-06-04 20:02:42.096562,enough,down,g,[' '],enoug
2020-06-04 20:02:42.152613,enough,up,g,[' '],enoug
2020-06-04 20:02:42.189647,enough,down,h,[' '],enough
2020-06-04 20:02:42.244697,enough,down, ,[' '],enough
2020-06-04 20:02:42.299747,enough,up,h,[' '],enough
2020-06-04 20:02:42.713123,four,down,f,[' '],f
2020-06-04 20:02:42.769174,four,up,f,[' '],f
2020-06-04 20:02:42.825225,four,down,o,[' '],fo
2020-06-04 20:02:42.862413,four,down,u,[' '],fou
2020-06-04 20:02:42.899293,four,up,o,[' '],fou
2020-06-04 20:02:42.955343,four,down,r,[' '],four
2020-06-04 20:02:42.973360,four,up,u,[' '],four
2020-06-04 20:02:43.029411,four,up,r,[' '],four
2020-06-04 20:02:43.084461,four,down, ,[' '],four
2020-06-04 20:02:43.253615,after,down,a,[' '],a
2020-06-04 20:02:43.327682,after,up,a,[' '],a
2020-06-04 20:02:43.365717,after,down,f,[' '],af
2020-06-04 20:02:43.458802,after,up,f,[' '],af
2020-06-04 20:02:43.553142,after,down,t,[' '],aft
2020-06-04 20:02:43.628956,after,up,t,[' '],aft
2020-06-04 20:02:43.703158,after,down,e,[' '],afte
2020-06-04 20:02:43.759075,after,down,r,[' '],after
2020-06-04 20:02:43.778092,after,up,e,[' '],after
2020-06-04 20:02:43.834144,after,up,r,[' '],after
2020-06-04 20:02:43.872178,after,down, ,[' '],after
2020-06-04 20:02:44.004298,was,down,w,[' '],w
2020-06-04 20:02:44.079366,was,up,w,[' '],w
2020-06-04 20:02:44.155435,was,down,a,[' '],wa
2020-06-04 20:02:44.214489,was,down,s,[' '],was
2020-06-04 20:02:44.290559,was,up,a,[' '],was
2020-06-04 20:02:44.309576,was,up,s,[' '],was
2020-06-04 20:02:44.348611,was,down, ,[' '],was
2020-06-04 20:02:44.463716,letter,down,l,[' '],l
2020-06-04 20:02:44.560804,letter,up,l,[' '],l
2020-06-04 20:02:44.598839,letter,down,t,[' '],lt
2020-06-04 20:02:44.657893,letter,up,t,[' '],lt
2020-06-04 20:02:45.006714,letter,down,t,[' '],ltt
2020-06-04 20:02:45.105804,letter,up,t,[' '],ltt
2020-06-04 20:02:45.482146,letter,down,backspace,[' '],lt
2020-06-04 20:02:45.542201,letter,up,backspace,[' '],lt
2020-06-04 20:02:45.601255,letter,down,ctrl,[' '],lt
2020-06-04 20:02:45.622396,letter,down,backspace,[' '],
2020-06-04 20:02:45.681328,letter,up,backspace,[' '],
2020-06-04 20:02:45.741382,letter,down,backspace,[' '],
2020-06-04 20:02:45.823457,letter,up,backspace,[' '],
2020-06-04 20:02:45.909535,letter,up,ctrl,[' '],
2020-06-04 20:02:46.118726,letter,down,l,[' '],l
2020-06-04 20:02:46.194795,letter,up,l,[' '],l
2020-06-04 20:02:46.272866,letter,down,e,[' '],le
2020-06-04 20:02:46.368953,letter,up,e,[' '],le
2020-06-04 20:02:46.406987,letter,down,t,[' '],let
2020-06-04 20:02:46.482056,letter,up,t,[' '],let
2020-06-04 20:02:46.596664,letter,down,t,[' '],lett
2020-06-04 20:02:46.653715,letter,up,t,[' '],lett
2020-06-04 20:02:46.811859,letter,down,e,[' '],lette
2020-06-04 20:02:46.849894,letter,down,r,[' '],letter
2020-06-04 20:02:46.887928,letter,up,e,[' '],letter
2020-06-04 20:02:46.925963,letter,up,r,[' '],letter
2020-06-04 20:02:46.990021,letter,down, ,[' '],letter
2020-06-04 20:02:47.159175,put,down,p,[' '],p
2020-06-04 20:02:47.275280,put,down,u,[' '],pu
2020-06-04 20:02:47.294298,put,up,p,[' '],pu
2020-06-04 20:02:47.411404,put,down,t,[' '],put
2020-06-04 20:02:47.430422,put,up,u,[' '],put
2020-06-04 20:02:47.488475,put,up,t,[' '],put
2020-06-04 20:02:47.507492,put,down, ,[' '],put
2020-06-04 20:02:47.919867,begin,down,b,[' '],b
2020-06-04 20:02:47.997938,begin,down,e,[' '],be
2020-06-04 20:02:48.017957,begin,up,b,[' '],be
2020-06-04 20:02:48.077010,begin,up,e,[' '],be
2020-06-04 20:02:48.276191,begin,down,g,[' '],beg
2020-06-04 20:02:48.357265,begin,up,g,[' '],beg
2020-06-04 20:02:48.538430,begin,down,i,[' '],begi
2020-06-04 20:02:48.599485,begin,down,n,[' '],begin
2020-06-04 20:02:48.639522,begin,down, ,[' '],begin
2020-06-04 20:02:48.660541,begin,up,i,[' '],begin
2020-06-04 20:02:48.701578,begin,up,n,[' '],begin
2020-06-04 20:02:49.091933,follow,down,f,[' '],f
2020-06-04 20:02:49.134972,follow,up,f,[' '],f
2020-06-04 20:02:49.234062,follow,down,l,[' '],fl
2020-06-04 20:02:49.274099,follow,up,l,[' '],fl
2020-06-04 20:02:49.393207,follow,down,o,[' '],flo
2020-06-04 20:02:49.433243,follow,up,o,[' '],flo
2020-06-04 20:02:49.513316,follow,down,o,[' '],floo
2020-06-04 20:02:49.573371,follow,up,o,[' '],floo
2020-06-04 20:02:49.633426,follow,down,w,[' '],floow
2020-06-04 20:02:49.693481,follow,up,w,[' '],floow
2020-06-04 20:02:49.693481,follow,down, ,[' '],floow
2020-06-04 20:02:50.264000,down,down,d,[' '],d
2020-06-04 20:02:50.325055,down,up,d,[' '],d
2020-06-04 20:02:50.406129,down,down,o,[' '],do
2020-06-04 20:02:50.446166,down,down,w,[' '],dow
2020-06-04 20:02:50.467184,down,up,o,[' '],dow
2020-06-04 20:02:50.507221,down,up,w,[' '],dow
2020-06-04 20:02:50.528240,down,down,n,[' '],down
2020-06-04 20:02:50.608313,down,down, ,[' '],down
2020-06-04 20:02:50.652352,down,up,n,[' '],down
2020-06-04 20:02:50.963636,different,down,d,[' '],d
2020-06-04 20:02:51.024691,different,up,d,[' '],d
2020-06-04 20:02:51.105765,different,down,i,[' '],di
2020-06-04 20:02:51.187840,different,down,f,[' '],dif
2020-06-04 20:02:51.187840,different,up,i,[' '],dif
2020-06-04 20:02:51.228877,different,up,f,[' '],dif
2020-06-04 20:02:51.309951,different,down,f,[' '],diff
2020-06-04 20:02:51.371006,different,up,f,[' '],diff
2020-06-04 20:02:51.472098,different,down,e,[' '],diffe
2020-06-04 20:02:51.493117,different,down,r,[' '],differ
2020-06-04 20:02:51.534155,different,up,e,[' '],differ
2020-06-04 20:02:51.595210,different,up,r,[' '],differ
2020-06-04 20:02:51.636248,different,down,e,[' '],differe
2020-06-04 20:02:51.717321,different,up,e,[' '],differe
2020-06-04 20:02:51.798395,different,down,n,[' '],differen
2020-06-04 20:02:51.900488,different,down,t,[' '],different
2020-06-04 20:02:51.921507,different,up,n,[' '],different
2020-06-04 20:02:51.961543,different,up,t,[' '],different
2020-06-04 20:02:51.982562,different,down, ,[' '],different
2020-06-04 20:02:52.166730,seem,down,s,[' '],s
2020-06-04 20:02:52.229787,seem,up,s,[' '],s
2020-06-04 20:02:52.331880,seem,down,e,[' '],se
2020-06-04 20:02:52.393937,seem,up,e,[' '],se
2020-06-04 20:02:52.496029,seem,down,e,[' '],see
2020-06-04 20:02:52.579105,seem,up,e,[' '],see
2020-06-04 20:02:52.579105,seem,down,m,[' '],seem
2020-06-04 20:02:52.643164,seem,down, ,[' '],seem
2020-06-04 20:02:52.706221,seem,up,m,[' '],seem
2020-06-04 20:02:52.874374,last,down,l,[' '],l
2020-06-04 20:02:52.895393,last,down,a,[' '],la
2020-06-04 20:02:52.957450,last,up,l,[' '],la
2020-06-04 20:02:52.957450,last,down,s,[' '],las
2020-06-04 20:02:53.002622,last,up,a,[' '],las
2020-06-04 20:02:53.043528,last,up,s,[' '],las
2020-06-04 20:02:53.152646,last,down,t,[' '],last
2020-06-04 20:02:53.239706,last,up,t,[' '],last
2020-06-04 20:02:53.261726,last,down, ,[' '],last
2020-06-04 20:02:53.430880,we,down,w,[' '],w
2020-06-04 20:02:53.451899,we,down,e,[' '],we
2020-06-04 20:02:53.536977,we,up,w,[' '],we
2020-06-04 20:02:53.579015,we,up,e,[' '],we
2020-06-04 20:02:53.645075,we,down, ,[' '],we
2020-06-04 20:02:53.863273,own,down,o,[' '],o
